2020-05-24 13:23:19,796 Model(
  (ad_id_embedding): Embedding(579847, 256, padding_idx=0)
  (product_id_embedding): Embedding(11108, 256, padding_idx=0)
  (product_category_embedding): Embedding(20, 8, padding_idx=0)
  (advertiser_id_embedding): Embedding(24366, 256, padding_idx=0)
  (industry_embedding): Embedding(302, 32, padding_idx=0)
  (gru): GRU(808, 128, batch_first=True, bidirectional=True)
  (fc): Sequential(
    (0): Linear(in_features=256, out_features=128, bias=True)
    (1): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (2): ReLU(inplace)
    (3): Linear(in_features=128, out_features=2, bias=True)
  )
)
2020-05-24 13:23:28,883 start loading data ...
2020-05-24 13:25:29,057 load data success, Time usage: 0:02:00
2020-05-24 13:25:29,061 Epoch [1/5]
2020-05-24 13:25:49,368 Iter:      0,  Train Loss: 0.892,  Train Acc: 32.03%,  Val Loss: 0.695,  Val Acc: 43.90%,  Val Auc: 0.5475,  Time: 0:00:20 *
2020-05-24 13:39:24,438 Iter:   3900,  Train Loss: 0.165,  Train Acc: 92.19%,  Val Loss: 0.186,  Val Acc: 93.25%,  Val Auc: 0.9742,  Time: 0:13:55 
2020-05-24 13:39:44,951 Iter:   4000,  Train Loss: 0.194,  Train Acc: 92.97%,  Val Loss: 0.182,  Val Acc: 93.31%,  Val Auc: 0.9746,  Time: 0:14:16 *
2020-05-24 13:40:03,501 Iter:   4100,  Train Loss: 0.232,  Train Acc: 92.97%,  Val Loss: 0.184,  Val Acc: 93.25%,  Val Auc: 0.9746,  Time: 0:14:34 
2020-05-24 13:40:22,947 Iter:   4200,  Train Loss: 0.187,  Train Acc: 92.97%,  Val Loss: 0.182,  Val Acc: 93.30%,  Val Auc: 0.9746,  Time: 0:14:54 
2020-05-24 13:40:40,878 Iter:   4300,  Train Loss: 0.164,  Train Acc: 94.53%,  Val Loss: 0.182,  Val Acc: 93.34%,  Val Auc: 0.9749,  Time: 0:15:12 
2020-05-24 13:41:02,590 Iter:   4400,  Train Loss: 0.255,  Train Acc: 88.28%,  Val Loss: 0.182,  Val Acc: 93.38%,  Val Auc: 0.9751,  Time: 0:15:34 *
2020-05-24 13:41:24,034 Iter:   4500,  Train Loss: 0.206,  Train Acc: 94.53%,  Val Loss: 0.181,  Val Acc: 93.35%,  Val Auc: 0.9751,  Time: 0:15:55 *
2020-05-24 13:41:46,986 Iter:   4600,  Train Loss: 0.198,  Train Acc: 94.53%,  Val Loss: 0.181,  Val Acc: 93.35%,  Val Auc: 0.9752,  Time: 0:16:18 *
2020-05-24 13:42:06,865 Iter:   4700,  Train Loss: 0.251,  Train Acc: 93.75%,  Val Loss: 0.181,  Val Acc: 93.34%,  Val Auc: 0.9752,  Time: 0:16:38 
2020-05-24 13:42:27,797 Iter:   4800,  Train Loss: 0.188,  Train Acc: 92.97%,  Val Loss: 0.179,  Val Acc: 93.40%,  Val Auc: 0.9756,  Time: 0:16:59 *
2020-05-24 13:42:46,325 Iter:   4900,  Train Loss: 0.165,  Train Acc: 92.19%,  Val Loss: 0.181,  Val Acc: 93.37%,  Val Auc: 0.9754,  Time: 0:17:17 
2020-05-24 13:43:07,621 Iter:   5000,  Train Loss: 0.142,  Train Acc: 91.41%,  Val Loss: 0.179,  Val Acc: 93.41%,  Val Auc: 0.9756,  Time: 0:17:39 *
2020-05-24 13:43:30,345 Iter:   5100,  Train Loss: 0.139,  Train Acc: 94.53%,  Val Loss: 0.179,  Val Acc: 93.41%,  Val Auc: 0.9757,  Time: 0:18:01 *
2020-05-24 13:43:48,955 Iter:   5200,  Train Loss: 0.127,  Train Acc: 96.88%,  Val Loss: 0.179,  Val Acc: 93.47%,  Val Auc: 0.9758,  Time: 0:18:20 
2020-05-24 13:44:06,832 Iter:   5300,  Train Loss: 0.267,  Train Acc: 90.62%,  Val Loss: 0.182,  Val Acc: 93.36%,  Val Auc: 0.9748,  Time: 0:18:38 
2020-05-24 13:44:25,137 Iter:   5400,  Train Loss: 0.186,  Train Acc: 93.75%,  Val Loss: 0.179,  Val Acc: 93.44%,  Val Auc: 0.9758,  Time: 0:18:56 
2020-05-24 13:44:48,795 Iter:   5500,  Train Loss: 0.228,  Train Acc: 92.97%,  Val Loss: 0.178,  Val Acc: 93.50%,  Val Auc: 0.9758,  Time: 0:19:20 *
2020-05-24 13:45:09,255 Iter:   5600,  Train Loss: 0.256,  Train Acc: 89.84%,  Val Loss: 0.179,  Val Acc: 93.45%,  Val Auc: 0.9759,  Time: 0:19:40 
2020-05-24 13:45:28,515 Iter:   5700,  Train Loss: 0.138,  Train Acc: 96.88%,  Val Loss: 0.178,  Val Acc: 93.45%,  Val Auc: 0.9759,  Time: 0:19:59 
2020-05-24 13:45:46,998 Iter:   5800,  Train Loss: 0.137,  Train Acc: 94.53%,  Val Loss: 0.179,  Val Acc: 93.43%,  Val Auc: 0.9759,  Time: 0:20:18 
2020-05-24 13:46:08,904 Iter:   5900,  Train Loss: 0.226,  Train Acc: 90.62%,  Val Loss: 0.177,  Val Acc: 93.44%,  Val Auc:  0.976,  Time: 0:20:40 *
2020-05-24 13:46:29,273 Iter:   6000,  Train Loss: 0.152,  Train Acc: 95.31%,  Val Loss: 0.179,  Val Acc: 93.44%,  Val Auc: 0.9759,  Time: 0:21:00 
2020-05-24 13:46:46,847 Iter:   6100,  Train Loss: 0.123,  Train Acc: 96.09%,  Val Loss: 0.178,  Val Acc: 93.47%,  Val Auc: 0.9758,  Time: 0:21:18 
2020-05-24 13:47:09,153 Iter:   6200,  Train Loss: 0.239,  Train Acc: 90.62%,  Val Loss: 0.177,  Val Acc: 93.48%,  Val Auc: 0.9758,  Time: 0:21:40 *
2020-05-24 13:47:27,893 Iter:   6300,  Train Loss:  0.25,  Train Acc: 93.75%,  Val Loss: 0.178,  Val Acc: 93.48%,  Val Auc:  0.976,  Time: 0:21:59 
2020-05-24 13:47:30,566 Epoch [2/5]
2020-05-24 13:47:49,031 Iter:   6400,  Train Loss: 0.288,  Train Acc: 90.62%,  Val Loss: 0.186,  Val Acc: 93.32%,  Val Auc: 0.9748,  Time: 0:22:20 
2020-05-24 13:48:08,035 Iter:   6500,  Train Loss: 0.207,  Train Acc: 93.75%,  Val Loss: 0.191,  Val Acc: 93.21%,  Val Auc: 0.9735,  Time: 0:22:39 
2020-05-24 13:48:26,315 Iter:   6600,  Train Loss:  0.11,  Train Acc: 96.09%,  Val Loss: 0.199,  Val Acc: 92.99%,  Val Auc: 0.9716,  Time: 0:22:57 
2020-05-24 13:48:43,775 Iter:   6700,  Train Loss: 0.0371,  Train Acc: 100.00%,  Val Loss: 0.202,  Val Acc: 92.91%,  Val Auc: 0.9719,  Time: 0:23:15 
2020-05-24 13:49:02,044 Iter:   6800,  Train Loss: 0.0846,  Train Acc: 95.31%,  Val Loss: 0.202,  Val Acc: 92.93%,  Val Auc: 0.9709,  Time: 0:23:33 
